"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"New Haven-Milford, CT","35300",1984,366,100,160,76,19,11,0,248,143,70,1,93,84,188,0,0
"New Orleans-Metairie, LA","35380",1984,366,136,182,37,11,0,0,185,108,57,98,112,123,33,0,0
"New Philadelphia-Dover, OH","35420",1984,304,113,90,54,47,0,0,200,167,75,0,0,0,304,0,0
"New York-Newark-Jersey City, NY-NJ-PA","35620",1984,366,0,119,189,40,18,0,251,175,110,138,14,71,143,0,0
"Newport, TN","35460",1984,145,124,19,2,0,0,0,105,55,20,0,0,0,145,0,0
"Norwich-New London, CT","35980",1984,364,245,71,18,14,16,0,275,126,40,0,0,157,207,0,0
"Odessa, TX","36220",1984,349,279,55,14,1,0,0,174,71,38,12,17,290,30,0,0
"Ogden-Clearfield, UT","36260",1984,366,108,201,48,7,2,0,214,108,64,120,48,140,58,0,0
"Oklahoma City, OK","36420",1984,366,177,124,49,14,2,0,212,122,51,100,80,185,1,0,0
"Omaha-Council Bluffs, NE-IA","36540",1984,366,281,72,12,1,0,0,182,68,39,157,0,202,7,0,0
"Orlando-Kissimmee-Sanford, FL","36740",1984,366,261,90,15,0,0,0,147,80,40,81,16,265,4,0,0
"Oshkosh-Neenah, WI","36780",1984,351,242,81,27,1,0,0,172,97,39,0,0,113,238,0,0
"Owensboro, KY","36980",1984,366,183,127,48,8,0,0,172,112,51,47,18,167,134,0,0
"Oxford, NC","37080",1984,191,101,55,27,8,0,0,179,129,49,0,0,191,0,0,0
"Oxnard-Thousand Oaks-Ventura, CA","37100",1984,366,102,107,52,64,41,0,256,202,87,4,87,274,1,0,0
"Paducah, KY-IL","37140",1984,366,108,144,98,16,0,0,187,126,69,12,29,86,239,0,0
"Parkersburg-Vienna, WV","37620",1984,366,130,130,83,23,0,0,200,133,66,0,0,118,248,0,0
"Payson, AZ","37740",1984,366,45,73,121,127,0,0,200,200,119,0,0,0,366,0,0
"Pensacola-Ferry Pass-Brent, FL","37860",1984,366,217,79,56,14,0,0,200,122,46,23,5,277,61,0,0
"Peoria, IL","37900",1984,366,150,130,80,6,0,0,180,118,59,38,0,105,222,0,1
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","37980",1984,366,15,159,141,35,16,0,258,165,103,22,67,96,181,0,0
"Phoenix-Mesa-Scottsdale, AZ","38060",1984,366,24,102,116,118,6,0,211,200,123,121,14,85,146,0,0
"Pittsburgh, PA","38300",1984,366,0,31,151,183,1,0,204,200,151,0,1,10,355,0,0
"Pittsfield, MA","38340",1984,348,242,83,15,7,1,0,201,84,40,0,0,182,166,0,0
"Platteville, WI","38420",1984,167,125,31,10,1,0,0,161,90,43,0,0,167,0,0,0
"Pocatello, ID","38540",1984,364,121,42,91,110,0,0,200,200,107,0,0,0,364,0,0
"Ponca City, OK","38620",1984,331,175,44,91,21,0,0,200,144,37,0,0,0,331,0,0
"Ponce, PR","38660",1984,345,210,65,56,14,0,0,196,120,41,22,0,0,323,0,0
"Port Angeles, WA","38820",1984,366,188,66,80,32,0,0,200,143,43,0,0,0,366,0,0
"Portland-South Portland, ME","38860",1984,366,171,130,45,14,6,0,222,118,52,24,0,145,184,0,13
"Portland-Vancouver-Hillsboro, OR-WA","38900",1984,366,166,190,7,3,0,0,200,75,52,299,1,48,7,0,11
"Portsmouth, OH","39020",1984,317,247,59,10,1,0,0,157,72,29,0,0,0,317,0,0
"Prescott, AZ","39140",1984,342,316,25,1,0,0,0,115,48,14,163,0,179,0,0,0
"Providence-Warwick, RI-MA","39300",1984,366,53,180,95,24,14,0,281,151,84,56,9,94,207,0,0
"Provo-Orem, UT","39340",1984,366,125,196,36,5,4,0,225,108,64,209,70,87,0,0,0
